grviIn,meanRefR,meanRefG,illumR,illumG,blockIdx,sunRoll,sunPitch,sunYaw,camRoll,camPitch,camYaw,grviOut
0.2055840343236923,0.0002623291220515,0.0003863284073304,550.956812,480.270977,18.0,180.0,-42.301559,-85.835487,-0.0,-19.825,-0.0,0.0932206735014915
0.2810393869876861,0.0002302487555425,0.0003903204633388,550.956812,480.270977,19.0,180.0,-42.301559,-85.835487,-0.0,-19.825,-0.0,0.1295297741889953
0.305964320898056,0.0006370651535689,0.0011546475579962,550.956812,480.270977,0.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1383169144392013
0.3044500052928924,0.000675480638165,0.0012094465782865,550.956812,480.270977,1.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1407020837068557
0.2995952367782593,0.0006968814413994,0.001244110520929,550.956812,480.270977,2.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1393741816282272
0.2634282112121582,0.0007691131322644,0.0013077933108434,550.956812,480.270977,3.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1278856992721557
0.2337204366922378,0.0006741110701113,0.0010903703514486,550.956812,480.270977,4.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.083800733089447
0.276629775762558,0.0006496118148788,0.0011137780966237,550.956812,480.270977,5.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1230114176869392
0.272037923336029,0.0007427601376548,0.0012641442008316,550.956812,480.270977,6.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1278789043426513
0.2670405209064483,0.0007344061741605,0.0012432907242327,550.956812,480.270977,7.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1193863973021507
0.2557024359703064,0.0007082574884407,0.0011828304268419,550.956812,480.270977,8.0,180.0,-42.301559,-85.835487,-0.0,-19.83,-0.0,0.1204440593719482
